,rewards
307,8.353456492609705
308,3.7448068505015577
309,4.747222679476158
310,-7.757221696798522
311,-4.532772873758541
312,1.9185515699787885
313,-6.506520146534488
314,8.63113973192248
315,8.464606987112251
316,8.806896618809066
317,9.75148722160824
318,6.411263321376218
319,9.615020294589314
320,6.35856653596403
321,3.8546351249973965
322,-15.379466488942832
323,9.082241608832929
324,-13.589351860139868
325,6.626876357224004
326,10.358545716153449
327,9.022771772320157
328,7.808408261534447
329,6.169941818344917
330,6.478084099606476
331,8.898143315232563
332,-2.759419701945351
333,9.547725284252234
334,6.083099887232988
335,9.827616718390267
336,3.4287850395345014
337,8.583310704584296
338,-2.7440195241910903
339,9.468006347847206
340,3.074041586086831
341,-9.385762748114633
342,6.452081828252393
343,2.3785027326269876
344,2.203789622808678
345,8.674496514196532
346,-8.724530236442265
347,3.602216172351417
348,6.572552776919633
349,7.810797336294543
350,6.678023093546182
351,8.471996460306103
352,3.5716060808847727
353,0.8337742375973001
354,-4.475845045308304
355,3.4683071670895833
356,0.3719157726119242
357,8.272962339747101
358,0.18795221435666853
359,6.595903166559056
360,8.123520759596714
361,8.569757098957103
362,4.917657250105786
363,6.352891828954589
364,7.371906601165563
365,5.789057580840222
366,6.269068151221646
367,-20.159255051409318
368,9.959917303555468
369,-0.7299542808619144
370,-3.3559582943659603
371,9.202288903271679
372,10.093038957327366
373,9.669285434028641
374,-0.07440537396386482
375,4.654787977489298
376,3.4411818040479254
377,9.927185309627083
378,7.560723011476453
379,9.866618685365822
380,10.026010129459547
381,0.7093550736149616
382,5.028354665551858
383,3.4901083014426497
384,9.137889819680721
385,9.3342538838674
386,6.655230077157388
387,8.775153169371656
388,6.713184267894572
389,7.810149446952816
390,6.630832355395318
391,-15.73113709645331
392,6.637549417887529
393,5.834203444441585
394,8.647906791344447
395,8.61457018398074
396,6.190792473117473
397,10.344474914451435
398,9.96811124776941
399,8.574237680696864
400,6.361527823667237
401,5.644860166828311
402,9.175602502864
403,0.5471904559043743
404,9.311685632618307
405,8.745003202327075
406,7.5714993750194335
407,8.592875815866138
408,-9.782034821930381
409,8.71273714059104
410,1.2610455605742512
411,8.912339539155774
412,8.34242335619566
413,4.824281680377506
414,8.276465676443229
415,-2.003091870648662
416,0.34414894779792427
417,-5.39210568919885
418,-30.085537397529272
419,0.43139008371457344
420,8.607971200748738
421,8.701249076168297
422,9.159906438555819
423,7.766961455655911
424,3.958510000066558
425,9.102921544279058
426,7.6106430386035075
427,8.782216054469668
428,7.956459937709491
429,8.030436369739741
430,1.3467272602572322
431,9.073354809666368
